ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,ruwe,teff_gspphot,phot_variable_flag,distance_pc,abs_mag,phase,cluster
62.67708099718692,18.423116547059568,21.412299104141248,0.02434263,6.5024347,6.706495,6.1467094,0.55978537,37.572186,0.86649096,6533.264,NOT_AVAILABLE,46.702131104015585,3.1557512066344007,Main Sequence,3
52.15566478416358,18.008758067709756,10.74945730880459,0.030506892,14.375292,15.702856,13.2395525,2.4633036,-20.237036,1.2810655,3581.9111,NOT_AVAILABLE,93.02795213493494,9.53222469626238,Main Sequence,4
61.415911881822005,17.937590072728447,21.953883088547247,0.018208072,9.03908,9.480922,8.4315405,1.0493813,36.44991,1.0556073,5057.9717,VARIABLE,45.550028483192264,5.746636735596589,Main Sequence,1
61.02577435402586,21.79920848370521,10.781360197675433,0.021923391,14.058462,15.251183,12.973053,2.2781296,12.145695,1.0663375,3667.6875,VARIABLE,92.75267514164028,9.221829778780302,Main Sequence,0
49.553152251889784,16.632159858980586,10.553461337984572,0.022093965,14.2187805,15.338134,13.166532,2.1716022,59.44866,1.1816497,3724.8215,NOT_AVAILABLE,94.75564158279973,9.335755117335593,Main Sequence,0
49.37230838160523,16.687524392693746,11.154422764454615,0.036835704,14.939974,16.368027,13.765318,2.6027088,29.306627,1.0955741,3435.7285,NOT_AVAILABLE,89.65053782851614,10.177209503445068,Other,4
61.33523408583346,22.008324337407693,59.472793108702625,0.036096618,5.756682,6.0736275,5.269786,0.8038416,23.891306,0.947341,5750.9917,VARIABLE,16.814411224511172,4.62827367696013,Main Sequence,1
59.2303527066542,20.577839118036245,10.036638471734404,0.02963127,14.508667,15.893925,13.352132,2.5417929,19.958145,1.284196,3509.4878,NOT_AVAILABLE,99.63495275995456,9.516608403872144,Other,4
60.73377964699608,21.887530770787873,10.11975996240304,0.01865332,8.746449,9.066816,8.2565365,0.81027985,33.93813,0.9172838,5767.4263,NOT_AVAILABLE,98.81657309216848,3.772300056471396,Main Sequence,3
65.84098836505275,20.584239457637132,11.136473221782586,0.015722046,9.675711,10.026273,9.15946,0.8668127,28.394135,0.9351456,5761.8813,VARIABLE,89.79503475517114,4.909449385597119,Main Sequence,1
60.72345122170845,22.136339011135224,13.350017839377497,0.02133096,8.712178,9.005904,8.252377,0.75352764,18.978539,0.9830536,5903.714,NOT_AVAILABLE,74.9062669452305,4.339587230202607,Main Sequence,1
48.583435082898504,16.46601469121219,18.36782758694728,0.031136928,14.939653,16.608263,13.699541,2.908722,-48.506386,1.1321795,3002.2793,NOT_AVAILABLE,54.44301974560288,11.259941970752717,Other,4
48.72327488729872,17.009174105250516,11.05161185471216,0.026529206,10.9984455,11.5036,10.337048,1.1665525,-11.924807,0.9439248,4813.4346,NOT_AVAILABLE,90.48453864886888,6.2155736179592385,Main Sequence,2
59.315394167435194,20.88105838786675,11.301802404505851,0.026009431,14.795721,16.12268,13.659045,2.4636354,-2.0086436,1.0988928,3528.59,NOT_AVAILABLE,88.48146200125704,10.06145955012044,Other,4
61.65592014142815,19.153202286946065,13.710030701311378,0.022985227,7.3885627,7.575319,7.04751,0.52780867,10.5254965,0.8392246,6691.5757,NOT_AVAILABLE,72.93929691232194,3.073754836600804,Main Sequence,3
65.38237014650547,21.03971713386797,20.563393906159337,0.024978096,6.688817,6.897654,6.324358,0.57329607,38.52422,0.97479224,6502.214,NOT_AVAILABLE,48.630104765948715,3.2542909740566657,Main Sequence,3
48.25040118642444,17.13217958588504,10.117599004176173,0.037888788,8.3987,8.632898,7.999937,0.6329613,-5.8338923,0.9037763,6287.167,NOT_AVAILABLE,98.83767874050324,3.424087314024236,Main Sequence,3
59.939456753250134,21.862265340918935,32.04625055655054,0.026092287,14.188808,15.937474,12.928554,3.0089207,8.372367,1.253191,3110.3435,NOT_AVAILABLE,31.204898627230857,11.717694119686564,Other,4
59.77048218476001,21.894659009078293,10.74381340078493,0.031967666,14.841596,16.029922,13.755845,2.2740774,-5.1927524,1.081896,3585.0588,NOT_AVAILABLE,93.07682130135854,9.997388284363804,Main Sequence,4
59.827149689123736,21.021527216738164,12.70067862565669,0.022305155,14.151777,15.328265,13.075678,2.2525873,56.73345,1.1003822,3644.5034,NOT_AVAILABLE,78.73595021764396,9.670911634505758,Main Sequence,4
65.39607831786071,21.188582683242913,13.204943666896646,0.02296793,6.925216,7.2260795,6.454408,0.7716713,-11.0181,0.8804246,5838.194,NOT_AVAILABLE,75.72921363586661,2.528898764099371,Main Sequence,3
65.39338315747183,21.186703000995426,13.149394839016376,0.01936241,13.053091,14.147025,12.003607,2.1434183,-11.249853,1.2362864,3724.7195,NOT_AVAILABLE,76.04912714559599,8.647619831002093,Main Sequence,0
49.32707628781856,17.24425867434093,10.065840149942566,0.023287205,14.199181,15.530481,13.063666,2.466815,3.2565198,1.2281365,3525.502,NOT_AVAILABLE,99.34590507139195,9.213431146623355,Main Sequence,0
59.98445574791169,22.19800959666794,10.164076720472073,0.02483208,14.342074,15.470142,13.28693,2.1832123,22.19851,1.0759425,3668.3823,NOT_AVAILABLE,98.38571938224752,9.377413672659037,Main Sequence,0
64.65025269592638,17.51585330705525,27.013883133112905,0.031393684,14.369595,16.078438,13.118664,2.959774,28.695438,1.2812126,3131.288,NOT_AVAILABLE,37.0180027459372,11.527530083482509,Other,4
64.36204619335743,20.55460215644835,34.85878918491827,0.015743162,9.159104,9.784644,8.402732,1.3819122,14.241427,1.0208555,4426.194,NOT_AVAILABLE,28.68716967463265,6.870665489394662,Main Sequence,2
64.31506301993932,20.578332998961216,35.08043993927667,0.0963375,4.864198,4.994997,4.644997,0.3499999,13.233951,1.0145885,7460.598,NOT_AVAILABLE,28.505913886227596,2.589523155796437,Main Sequence,3
64.78389360834417,17.524630513050628,21.390700254048006,0.026578559,8.279239,8.632639,7.7541347,0.8785043,37.76364,0.9394181,5589.858,NOT_AVAILABLE,46.74928768686563,4.930364010162711,Main Sequence,1
64.2352245214744,20.660185664956902,11.879653508718816,0.020360896,14.071208,15.28637,12.973595,2.3127756,16.56397,1.1173742,3586.492,VARIABLE,84.17753929153503,9.445226869283989,Main Sequence,0
60.56335945341475,22.42203672899085,11.82561679318786,0.034382444,7.697711,7.935917,7.285776,0.65014076,-23.790201,1.1550715,6179.864,NOT_AVAILABLE,84.56218542241699,3.061830008314423,Main Sequence,3
50.5104411406786,17.239184931833993,12.08449275495821,0.014453142,10.592751,11.103581,9.931032,1.1725492,70.00196,1.0039158,4861.3203,NOT_AVAILABLE,82.75068058522396,6.003893128353862,Main Sequence,2
58.326791943837904,21.20240958357901,11.27696802498529,0.023242516,14.138726,15.519431,12.981814,2.5376167,-49.41977,1.3196332,3607.9856,NOT_AVAILABLE,88.67631776417176,9.399687745125547,Other,4
64.85887727127862,21.142114709520815,11.929966847767933,0.08434145,5.4806013,5.440833,5.5323744,-0.09154129,7.438055,0.93686914,11544.347,NOT_AVAILABLE,83.82252966504241,0.8637974840468239,Other,3
50.24752895725475,17.30297963638931,21.584091568039533,0.024473056,13.549844,14.855865,12.422486,2.4333782,-29.515226,1.3000796,3208.8916,NOT_AVAILABLE,46.33041871823514,10.220512873881995,Other,4
59.30632204030035,21.531018319634157,10.593216656315509,0.029082885,14.897843,16.285212,13.737339,2.5478725,17.196508,1.0368284,3488.7341,NOT_AVAILABLE,94.40003281758764,10.02298227361057,Other,4
50.14366168660015,17.52877458020696,11.28999130491364,0.02218273,14.295124,15.481021,13.215655,2.2653656,40.541676,1.1482035,3659.0798,NOT_AVAILABLE,88.57402747199453,9.55859203724686,Main Sequence,4
50.635923553461865,17.725225330538517,24.16604011963371,0.018748248,8.621102,9.056572,8.018723,1.0378494,-8.079441,1.0716141,5081.738,NOT_AVAILABLE,41.38038317612283,5.537129460750496,Main Sequence,1
65.38496942725972,18.41744025238449,20.885733460424145,0.02385233,6.7013855,6.9139585,6.3316135,0.582345,39.256317,1.0341549,6454.302,NOT_AVAILABLE,47.87957300589299,3.3006341566175417,Main Sequence,3
54.780589645339255,20.42390953865461,27.971987717883657,0.022119787,13.60348,15.2797365,12.361332,2.9184046,35.78831,1.1471001,3000.182,NOT_AVAILABLE,35.750051447386355,10.83709664437745,Other,4
54.94494388546149,20.59950096026126,11.996742345657076,0.017137747,10.266795,10.673076,9.692784,0.98029137,28.492575,1.0101101,5317.3955,NOT_AVAILABLE,83.35596207598878,5.662111657998112,Main Sequence,1
51.473893801559065,17.909364863421498,22.67090001279593,0.021649925,14.330101,15.660798,13.193496,2.4673023,-42.697163,1.1365254,3169.306,NOT_AVAILABLE,44.109408953132835,11.10744480769748,Other,4
59.04377124871023,17.03329276553444,10.356025262496017,0.015267558,9.898279,10.230504,9.395163,0.83534145,-27.875656,0.8383112,5740.967,NOT_AVAILABLE,96.5621437426833,4.974244505912106,Main Sequence,1
62.17008722649051,19.991105434852457,12.124425415802758,0.02592255,14.458082,15.730463,13.341298,2.389165,52.605965,1.0395187,3556.318,NOT_AVAILABLE,82.47813530995192,9.87638783135746,Main Sequence,4
58.93672652519822,17.167775420346995,13.301637081335375,0.015394996,13.115387,14.201203,12.073924,2.1272793,-47.791737,1.1564906,3783.2258,VARIABLE,75.17871626517179,8.73491247236829,Main Sequence,0
62.08223667665996,20.14157524548792,26.790820958581772,0.023186237,13.72065,15.291383,12.506763,2.7846193,30.36866,1.2573075,3022.0647,NOT_AVAILABLE,37.32621712287151,10.860580110093888,Other,4
51.869442687900666,18.0698390422173,11.142839488582789,0.014208747,13.368557,14.404876,12.356583,2.048293,4.2995877,1.0330409,4866.3296,NOT_AVAILABLE,89.74373192978533,8.603536372988806,Main Sequence,0
61.363128764747515,20.007777155809546,12.421135206753748,0.016606094,10.4442835,10.878996,9.842976,1.0360203,-11.871582,1.0762395,5165.1255,NOT_AVAILABLE,80.50793935938074,5.915089945989937,Main Sequence,2
61.85140028389118,22.772495514631935,12.387906663550153,0.027610376,14.339771,15.647524,13.210372,2.437152,-30.393955,1.1217402,3523.476,NOT_AVAILABLE,80.72388880216327,9.804760622567338,Main Sequence,4
61.79638620350962,22.90913402922647,13.002161565529477,0.02140661,13.875692,15.143597,12.758923,2.384674,45.765675,1.157503,3591.5557,NOT_AVAILABLE,76.91028872084915,9.445769791512989,Main Sequence,4
51.98050364864704,18.882065960686035,15.02769334219504,0.025316307,8.305555,8.608513,7.8256693,0.7828436,9.04314,0.83652806,5754.671,NOT_AVAILABLE,66.5438119629565,4.190016620953488,Main Sequence,1
63.92312562795042,18.779586224900275,11.596409573567062,0.018453557,10.792752,11.2865095,10.114256,1.1722536,-1.6140039,1.0866221,4803.0396,NOT_AVAILABLE,86.23358753035139,6.114369728999,Main Sequence,2
60.20380195133232,18.193877567460135,21.85669141594702,0.042020794,5.804048,5.9629292,5.515528,0.44740105,34.040028,1.015157,7018.5312,NOT_AVAILABLE,45.752578968579975,2.501970103588116,Main Sequence,3
51.417419269586325,18.45392607702575,10.788193282497597,0.03036183,14.258432,15.353117,13.216757,2.1363602,-27.121372,1.0682143,3736.6084,VARIABLE,92.6939269453363,9.423175593599392,Main Sequence,0
62.31704744264018,20.39884471467248,10.760279107910891,0.020330375,11.279314,11.815699,10.591089,1.2246094,27.525003,0.8877791,4626.834,NOT_AVAILABLE,92.93439231188772,6.438431682606062,Main Sequence,2
65.1051418046824,18.74248853643707,21.794230173638944,0.030968318,6.014479,6.1985555,5.680652,0.5179033,37.583527,1.172725,6712.4443,NOT_AVAILABLE,45.88370371574504,2.7061866663222496,Main Sequence,3
59.26911335045877,18.14124581526245,10.611830292739285,0.026025955,14.789516,16.118168,13.652072,2.466096,-56.167976,1.1149375,3481.8384,NOT_AVAILABLE,94.23445083589488,9.918467480054945,Main Sequence,4
59.46484273176672,18.464940976833393,10.325268761737432,0.015584169,12.050833,12.781098,11.224048,1.5570507,-3.7948375,1.2236408,4507.1626,NOT_AVAILABLE,96.8497792237352,7.120339824751344,Main Sequence,2
64.77591485643441,18.765718062947748,10.503998564282991,0.027711747,14.768561,16.065435,13.646535,2.4189005,-6.4549975,1.0096116,3555.2756,VARIABLE,95.20184088755734,9.875334268603984,Main Sequence,4
62.16969813475797,20.67863771964394,12.586849483481975,0.01984412,9.81325,10.1993265,9.260046,0.9392805,-15.087902,0.94733983,5297.946,NOT_AVAILABLE,79.4479985887115,5.312835194160085,Main Sequence,1
50.23448043364822,18.091959280072256,32.36682893595538,0.022923006,14.075871,15.78752,12.829851,2.9576693,-23.60387,1.1681736,3132.0771,NOT_AVAILABLE,30.89582862685472,11.626371762524618,Other,4
64.35533003429076,19.029775860591062,20.898529760702317,0.022057392,10.348098,11.028163,9.557798,1.4703646,37.780003,1.132101,4499.5854,NOT_AVAILABLE,47.85025604434644,6.948676669963454,Main Sequence,2
62.35243530611533,23.464025847062068,14.891271035354883,0.019507043,11.933616,12.787706,11.023032,1.7646742,10.42217,1.070155,4106.835,VARIABLE,67.15343489657788,7.798274841374143,Main Sequence,0
62.491903817293725,21.132453138752837,11.733809609152432,0.017741347,10.810084,11.314666,10.152665,1.1620007,7.8736095,1.0644394,4909.855,VARIABLE,85.22381334873499,6.157279185736437,Main Sequence,2
49.58287502224772,18.171161727458347,21.123794047273243,0.022526218,7.3742,7.6843076,6.894879,0.7894287,-80.46147,0.9682939,5749.7446,NOT_AVAILABLE,47.339980581238656,3.998059622767954,Main Sequence,3
62.16788238864409,23.55712619668823,21.742827135612444,0.04796531,12.554228,13.605805,11.165698,2.4401073,37.095108,1.0887728,3277.7773,NOT_AVAILABLE,45.992179110972465,9.240808065257582,Main Sequence,0
58.02119534059238,18.13472868689913,11.66754050611804,0.014916908,9.196084,9.513537,8.711693,0.8018446,40.888657,0.9631094,5853.0874,NOT_AVAILABLE,85.70786615016556,4.530980586484494,Main Sequence,1
49.54173836832936,18.38032059976445,10.980284267672964,0.021644684,13.779726,15.020158,12.672415,2.347743,-65.493,1.1663345,3662.0078,NOT_AVAILABLE,91.07232341371146,8.982793918368028,Main Sequence,0
49.57292196658919,18.405538177811227,10.535351821954652,0.018270694,11.692854,12.375746,10.880715,1.4950304,4.6096926,1.061002,5021.5176,VARIABLE,94.9185197513857,6.806099215991242,Main Sequence,2
49.672091664483474,18.47272482980243,18.1126900253075,0.023309132,8.541111,8.882312,8.029083,0.85322857,7.426677,1.187642,5580.9043,VARIABLE,55.20991076437432,4.831025774041308,Main Sequence,1
52.45578099164932,19.587711105176243,25.105431245488447,0.031113684,14.540353,16.106133,13.329596,2.776537,10.987591,1.2184714,3044.338,NOT_AVAILABLE,39.8320184274749,11.539191429075114,Other,4
61.73413127787046,20.78634119700579,22.94731584949453,0.018513339,13.520589,14.908757,12.363769,2.5449886,12.697748,1.1128623,3142.7593,NOT_AVAILABLE,43.57808148712205,10.324248466811456,Other,4
49.80198275025094,18.662912451520555,10.152991363339424,0.017929858,13.34245,14.330127,12.359476,1.9706507,-13.775324,1.1152401,4081.8408,NOT_AVAILABLE,98.4931400228326,8.375420083754515,Main Sequence,0
61.43729396689229,20.795966024612728,31.61669906635643,0.03225949,14.58075,16.384306,13.306716,3.07759,42.394302,1.2176609,3082.3542,NOT_AVAILABLE,31.62885530526834,12.080332627775372,Other,4
59.32236377602571,18.644069141099916,10.352221957153631,0.019586468,10.38997,10.792035,9.820535,0.9715004,-60.48458,1.2139108,5460.3716,NOT_AVAILABLE,96.5976197321558,5.465137874647496,Main Sequence,1
61.03081956101734,20.7677610503874,10.25042867234064,0.023408674,14.320642,15.649622,13.179116,2.4705057,-38.01008,1.0876561,3589.159,NOT_AVAILABLE,97.55689561533768,9.374352139709703,Main Sequence,0
50.47476134005453,18.611408128782184,11.323366889701989,0.028997904,14.792775,16.10895,13.66182,2.4471292,-18.756836,1.174763,3527.651,NOT_AVAILABLE,88.31295583201917,10.062652895837555,Other,4
60.69683957597304,20.792649285816708,11.370916782943215,0.025556097,11.3742,11.982067,10.632165,1.3499022,-49.644657,1.3571098,4602.466,NOT_AVAILABLE,87.94365653084684,6.653177405990252,Main Sequence,2
60.80683456618773,20.846334266968174,26.332701802393753,0.024207853,14.156531,15.69936,12.9522705,2.7470894,-17.677227,1.3071724,3248.7576,NOT_AVAILABLE,37.97559428212929,11.25900810557078,Other,4
66.75297570204266,19.115184941104772,15.39153229786296,0.017619163,9.462355,9.857518,8.897509,0.9600096,45.266426,0.92585045,5380.9775,NOT_AVAILABLE,64.97078917469739,5.398764289989165,Main Sequence,1
66.98692335283957,19.060695830933636,16.97797729222924,0.021073252,10.797335,11.4800005,10.00271,1.4772902,39.65642,1.0117904,4551.1294,NOT_AVAILABLE,58.89983139850802,6.946764741922081,Main Sequence,2
66.7530261513671,19.1170673233772,15.41830570530967,0.025125105,7.7753973,8.029683,7.3555665,0.6741166,42.747093,1.0545962,6128.134,NOT_AVAILABLE,64.85796942368484,3.715580561809942,Main Sequence,3
60.45999374077754,18.450004182832092,13.009422978754552,0.019470798,9.998555,10.418791,9.410895,1.0078955,-22.579603,1.226458,5124.4067,NOT_AVAILABLE,76.86736003841843,5.569845171239805,Main Sequence,1
51.881439178506874,19.427582675729383,11.769988101021584,0.024018813,14.156224,15.4244795,13.040307,2.3841724,51.53393,1.1632472,3591.2441,VARIABLE,84.96185309764284,9.510104118948153,Main Sequence,4
52.00809257633623,19.482928624488583,26.421268279614235,0.028597197,14.217901,15.825132,12.996353,2.8287792,6.08799,1.3442007,3115.6172,NOT_AVAILABLE,37.84829666074609,11.32766930439742,Other,4
60.40399681511382,18.72284767228496,17.23897535111894,0.024123177,14.590434,15.576783,13.61483,1.9619532,28.37925,1.0899945,3653.7024,NOT_AVAILABLE,58.00808804654927,10.77299124347027,Other,4
60.79245452731965,18.6686875782113,13.239954049230963,0.018594991,8.864345,9.165442,8.39517,0.77027225,7.8380914,1.1264188,5873.798,NOT_AVAILABLE,75.52896303730635,4.4737773891890775,Main Sequence,1
50.48743471151192,18.85033637140953,17.11690918132948,0.015873278,13.652601,14.882982,12.548529,2.3344536,-22.236053,1.0477829,3285.3564,NOT_AVAILABLE,58.421762329075435,9.81972773199818,Main Sequence,4
51.001779612380446,19.229231549180653,10.20678479818062,0.020621598,13.996849,15.093855,12.956005,2.1378498,4.163143,1.0197409,3776.511,VARIABLE,97.97404567383964,9.04129379059423,Main Sequence,0
60.377859385636725,19.13549382221801,12.313233691267586,0.021416945,13.457114,14.716761,12.3444605,2.3723001,41.320057,1.35236,3590.6802,NOT_AVAILABLE,81.21343467306963,8.908974609843316,Main Sequence,0
61.64884195798064,23.681113794986064,12.214580906278735,0.02642873,9.979594,10.3697605,9.421385,0.9483757,-16.237976,0.90582794,5491.907,NOT_AVAILABLE,81.8693664295894,5.413986852571437,Main Sequence,1
62.151458614786904,23.768418750646735,21.101376976449195,0.017259339,9.199288,9.660944,8.57717,1.0837736,36.320415,0.9663456,4975.467,VARIABLE,47.39027226119315,5.8208419811712595,Main Sequence,1
61.168684342123285,19.328828527654697,10.512017523370544,0.018920027,12.468157,13.323192,11.554655,1.7685366,57.857807,1.239943,4255.14,NOT_AVAILABLE,95.12921737209612,7.576587380892448,Main Sequence,2
61.49231123496481,19.45980059531022,14.178864330041067,0.015857542,13.286628,14.341085,12.264666,2.0764198,-6.2467866,1.1123626,3751.3884,NOT_AVAILABLE,70.527510294409,9.044835235001043,Main Sequence,0
65.62125049566666,19.3747715341482,10.755201088815731,0.014816913,10.580986,11.024122,9.976281,1.0478411,17.074995,0.9927373,5134.6655,VARIABLE,92.97827086095992,5.73907867377855,Main Sequence,1
65.42701923218227,19.46857133985481,11.427987877565164,0.028401788,8.268247,8.475338,7.9048414,0.57049656,8.186777,1.2007844,6527.6934,NOT_AVAILABLE,87.50446804053306,3.558095855128016,Main Sequence,3
65.05456696075474,19.233321027772863,22.020045526274,0.031044696,7.3269024,7.5969906,6.8839664,0.71302414,38.201855,1.0189565,5984.102,NOT_AVAILABLE,45.413166780550675,4.040993462685735,Main Sequence,3
60.91324437950776,19.45486430705512,20.95167537165959,0.019205533,9.780697,10.343233,9.074455,1.2687778,36.03673,1.2336773,4629.7383,VARIABLE,47.72888001847604,6.386790782233568,Main Sequence,2
52.62756964988678,20.103016867725454,26.753434177054164,0.024477283,8.132049,8.503149,7.5870323,0.9161167,25.671047,1.0384293,5391.0986,NOT_AVAILABLE,37.37837891696454,5.268946688499612,Main Sequence,1
52.06274894748793,20.12133569010536,11.821956090897215,0.029241916,14.545892,15.849912,13.421063,2.4288483,-1.2951477,1.1477957,3534.4062,NOT_AVAILABLE,84.5883703433808,9.909338709797696,Main Sequence,4
53.13269512010617,17.831526568752597,11.954622663818691,0.015313971,11.597094,12.261497,10.8130665,1.4484301,0.86950994,0.96024454,4548.527,NOT_AVAILABLE,83.64964985691718,6.984773362899864,Main Sequence,2
50.861603009047336,15.094995739821812,19.22539089624192,0.026165793,14.652241,16.125202,13.471908,2.6532946,-22.943907,1.0620524,3077.3716,NOT_AVAILABLE,52.014547084994504,11.07161689382508,Other,4
50.86358867104978,15.113800414936136,19.36892724785987,0.0587112,14.129333,15.173023,12.663943,2.50908,-15.039119,1.1618521,3323.7922,NOT_AVAILABLE,51.62908545234445,10.56486083946639,Other,4
54.31564108852218,17.908069003666913,12.946738945802576,0.018142942,8.579073,8.846473,8.142419,0.7040539,2.9880407,0.9798018,6025.86,NOT_AVAILABLE,77.23952758962574,4.139874955525238,Main Sequence,1
54.33337683353613,17.925500796874903,12.129188556445644,0.018653404,13.816826,15.0904455,12.697184,2.393262,-17.571972,0.9534441,3590.28,NOT_AVAILABLE,82.44574608979791,9.235984737537423,Main Sequence,0
50.271196213277655,15.016949923796428,10.646039598149104,0.017134087,12.455327,13.245303,11.581224,1.6640787,13.851877,1.218733,4226.1914,NOT_AVAILABLE,93.93164385504048,7.591267386032106,Main Sequence,2
53.806967853078795,18.05282912593921,10.344477892107106,0.03368978,14.97466,16.500854,13.773484,2.7273703,-30.83864,1.2041876,3460.319,NOT_AVAILABLE,96.6699344742189,10.04820287892419,Other,4
54.34520609026075,18.596865972752983,11.41073057802398,0.02272546,8.60364,8.864808,8.17283,0.69197845,47.717533,1.0562996,6059.0083,NOT_AVAILABLE,87.63680757881605,3.890207256204569,Main Sequence,3
52.852293210994794,17.831637116898452,11.919754095801204,0.016253233,10.529787,10.977274,9.917012,1.0602617,13.224401,1.0543306,5026.035,VARIABLE,83.8943481520525,5.911123480067149,Main Sequence,2
52.45992945175831,18.18303792155366,10.37370963606844,0.014581407,12.007376,12.677537,11.217145,1.460392,0.2759748,1.0251789,4501.656,VARIABLE,96.39753136362052,7.087046438830512,Main Sequence,2
54.70365824515761,18.912979344722267,10.005502029440876,0.025658637,14.452671,15.766873,13.316486,2.450387,39.904835,1.0982554,3554.8267,NOT_AVAILABLE,99.94500996127243,9.453865421955609,Main Sequence,4
54.00755091444014,19.349419897297174,10.495691719167455,0.016327841,10.188127,10.573946,9.641852,0.9320936,11.763327,1.0087408,5510.1963,VARIABLE,95.27718865577756,5.293182330322431,Main Sequence,1
54.14051715524747,19.58376724041305,11.1304897145133,0.032325007,14.833882,16.2285,13.678493,2.5500078,22.001266,1.1425679,3491.219,NOT_AVAILABLE,89.84330659737972,10.066453363287224,Other,4
54.45903894934601,19.82233025206733,10.156581001441811,0.016766267,10.843766,11.260635,10.255312,1.0053234,-77.00426,1.0339228,5076.2144,NOT_AVAILABLE,98.4583296148617,5.877503682406092,Main Sequence,2
54.67336582377615,20.04878245396273,10.70778553977695,0.018462816,10.002757,10.354896,9.484701,0.87019444,16.85846,0.96064854,5693.7046,VARIABLE,93.38999144923392,5.151255321808616,Main Sequence,1
257.67237830571304,-52.11215785277748,35.64473466450572,0.020597685,11.716871,13.040833,10.575799,2.4650345,-16.125174,0.880973,3419.559,VARIABLE,28.05463441970236,9.476847931102816,Main Sequence,4
64.90728651914357,39.78617719274949,13.042393650042843,0.018742083,13.840074,14.988208,12.775553,2.212655,-21.914232,1.1011913,3687.738,NOT_AVAILABLE,76.67304229823758,9.41686052047873,Main Sequence,0
66.25617781216351,41.56707444377015,12.13143616135042,0.024254544,14.649433,16.095331,13.472948,2.622383,70.30893,1.060007,3472.525,NOT_AVAILABLE,82.43047127312948,10.06899408596076,Other,4
65.50087718017816,39.93344427013851,18.51858756474256,0.0244448,6.887434,7.183073,6.422306,0.760767,-14.323195,1.0282232,5834.1406,NOT_AVAILABLE,53.999798661961385,3.22547329719647,Main Sequence,3
65.79364286989927,39.94908406392846,11.284186218755712,0.016739557,13.206148,14.246414,12.186125,2.0602894,-47.623344,1.0983237,3772.3728,NOT_AVAILABLE,88.61959388244377,8.468499222719158,Main Sequence,0
62.81090209039001,40.940407125900286,11.76232777257775,0.021060074,13.717022,14.89441,12.63763,2.2567797,9.921654,1.1443629,3682.9229,VARIABLE,85.01718531695423,9.069488387079131,Main Sequence,0
257.1258270667234,-52.85568983258674,20.952089375458655,0.02898202,14.895502,16.408915,13.700755,2.7081594,-47.277508,1.0635489,3057.62,NOT_AVAILABLE,47.727936917418255,11.50163868996907,Other,4
63.13977964368916,38.67574996949262,16.17606257948738,0.01827466,10.186763,10.724621,9.499351,1.2252703,-25.41179,1.0882368,4700.3955,NOT_AVAILABLE,61.81974105788172,6.231127091912633,Main Sequence,2
63.800902961827376,39.655626659855066,31.081065316556845,0.020004163,13.1284275,14.641282,11.917135,2.7241468,-7.890408,1.3155789,3244.1826,NOT_AVAILABLE,32.173929362302175,10.590906980048032,Other,4
62.25434460432896,39.85867491747149,13.89719790559364,0.021378612,14.035622,15.256117,12.9425125,2.3136044,55.14971,1.1613606,3629.5903,VARIABLE,71.95695181094736,9.75025821104906,Main Sequence,4
62.4756032259697,38.830219556038024,11.840961235550596,0.01920065,13.646615,14.730034,12.610498,2.1195354,-53.331287,1.0840068,3756.9202,NOT_AVAILABLE,84.45260313813542,9.013549796710915,Main Sequence,0
62.58866224499144,39.22561993575666,15.850288517928686,0.025012553,6.9231052,7.125442,6.56445,0.56099224,-53.49111,1.1228774,6531.2417,NOT_AVAILABLE,63.09033421498121,2.9232910597732484,Main Sequence,3
63.88903735571746,40.17278527866529,10.641713339945092,0.017573405,9.1324835,9.444989,8.65157,0.7934189,34.5913,0.96433985,5793.966,NOT_AVAILABLE,93.96983061424578,4.2675412799173955,Main Sequence,1
62.29264087164158,40.160678835853815,14.517451446335151,0.024443546,7.520018,7.7524233,7.119294,0.6331291,12.403166,1.0654644,6258.7803,NOT_AVAILABLE,68.88261370782435,3.329469911042228,Main Sequence,3
63.38302775647925,39.52924696183045,10.931708241942625,0.05011941,14.389044,15.460462,13.040186,2.4202757,13.269145,1.1395166,3595.357,NOT_AVAILABLE,91.47701144851398,9.582484161112433,Main Sequence,4
63.550542237307475,39.76381213606279,10.57702971455774,0.02570799,11.248978,11.796253,10.558196,1.2380571,15.837131,1.1602255,4750.5664,VARIABLE,94.54450133799338,6.370796622196746,Main Sequence,2
61.05985906446278,37.99289970248176,12.900167385440348,0.016530903,9.746216,10.123506,9.198642,0.9248638,-8.391862,1.0201657,5519.121,VARIABLE,77.51837399634368,5.2991927275045665,Main Sequence,1
60.89156797094967,40.361641764989365,20.54712297640828,0.022526171,13.982267,15.615539,12.748598,2.8669405,27.804056,1.2183863,3000.0747,NOT_AVAILABLE,48.66861414847112,10.54602210114746,Other,4
67.19362679919759,42.3631290979852,10.482520454532816,0.017735003,11.902003,12.5826645,11.106942,1.4757223,78.01645,1.1696005,4483.462,NOT_AVAILABLE,95.39690424048572,7.00433159257434,Main Sequence,2
64.41937891302125,41.851300044936714,28.301656239703103,0.017060217,13.146751,14.436219,12.020012,2.4162073,10.699092,1.2060295,3204.3938,VARIABLE,35.33362116797764,10.405810257960042,Other,4
